playerID,Name,NumYears,debut,final,W,L,G,GS,CG,SHO,SV,H,ER,HR,BB,SO,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP,IP,ERA,WPct,WHIP,H9,HR9,BB9,K9,SOW,P,ROY,MVP,CYA,GG_P,WAR,indYear,votedBy,inducted
koosmje01,Jerry Koosman,19,1967,1985,222.0,209.0,612.0,527.0,140.0,33.0,17.0,3635.0,1433.0,290.0,1198.0,2556.0,121.0,89.0,71.0,29.0,15996.0,43.0,1608.0,194.0,111.0,309.0,3839.3333333333335,3.3591769404410488,0.5150812064965197,1.2588122938010071,8.521010592116687,0.6798055217919777,2.8083000520923767,5.99166521965619,2.1335559265442403,612,0.0,0.0,0.0,0.0,56.95999999999999,0.0,0,0.0
kosloda01,Dave Koslo,12,1941,1955,92.0,107.0,348.0,189.0,74.0,15.0,22.0,1597.0,651.0,121.0,538.0,606.0,63.0,21.0,20.0,1.0,6803.0,93.0,740.0,80.0,55.0,126.0,1591.3333333333333,3.681818181818182,0.4623115577889447,1.341642228739003,9.032048596564726,0.6843317972350231,3.042731462086301,3.427314620863008,1.1263940520446096,348,0.0,0.0,0.0,0.0,17.830000000000002,0.0,0,0.0
koufasa01,Sandy Koufax,12,1955,1966,165.0,87.0,397.0,314.0,137.0,40.0,9.0,1754.0,713.0,204.0,817.0,2396.0,48.0,87.0,18.0,7.0,9497.0,44.0,806.0,83.0,44.0,66.0,2324.3333333333335,2.7607916248386632,0.6547619047619048,1.1061236196758926,6.791624838663416,0.7899039151011042,3.1634877384196183,9.277498924422773,2.9326805385556916,397,0.0,1.0,3.0,0.0,53.06999999999999,1972.0,BBWAA,1.0
krameja01,Jack Kramer,12,1939,1951,95.0,103.0,322.0,215.0,88.0,14.0,7.0,1761.0,772.0,92.0,682.0,613.0,62.0,35.0,10.0,6.0,7193.0,59.0,895.0,75.0,62.0,168.0,1637.3333333333333,4.243485342019544,0.4797979797979798,1.4920602605863194,9.679763843648209,0.505700325732899,3.7487785016286646,3.3695032573289905,0.8988269794721407,322,0.0,0.0,0.0,0.0,11.019999999999996,0.0,0,0.0
krausle02,Lew Krausse,12,1961,1974,68.0,91.0,321.0,167.0,21.0,5.0,21.0,1205.0,571.0,137.0,493.0,721.0,62.0,29.0,35.0,1.0,5490.0,71.0,635.0,73.0,30.0,98.0,1283.6666666666667,4.0033757465593345,0.4276729559748428,1.3227733056349,8.448454946767074,0.9605297325370032,3.4565048039470265,5.0550506361983905,1.462474645030426,321,0.0,0.0,0.0,0.0,2.0400000000000005,0.0,0,0.0
kremera01,Ray Kremer,10,1924,1933,143.0,85.0,308.0,247.0,134.0,14.0,10.0,2108.0,816.0,122.0,483.0,516.0,60.0,23.0,29.0,2.0,8330.0,36.0,950.0,90.0,64.0,170.0,1954.6666666666667,3.757162346521146,0.6271929824561403,1.3255457025920874,9.70600272851296,0.5617326057298772,2.2239085948158253,2.3758526603001364,1.0683229813664596,308,0.0,0.0,0.0,0.0,26.62,0.0,0,0.0
kretllo01,Lou Kretlow,10,1946,1956,27.0,47.0,199.0,104.0,22.0,3.0,1.0,781.0,425.0,62.0,522.0,450.0,30.0,25.0,10.0,0.0,3586.0,43.0,479.0,48.0,28.0,62.0,785.3333333333334,4.870543293718167,0.36486486486486486,1.6591680814940577,8.950339558573853,0.7105263157894737,5.982173174872665,5.157045840407471,0.8620689655172413,199,0.0,0.0,0.0,0.0,-0.3399999999999999,0.0,0,0.0
kruegbi01,Bill Krueger,13,1983,1995,68.0,66.0,301.0,164.0,9.0,2.0,4.0,1305.0,577.0,104.0,493.0,639.0,32.0,70.0,24.0,10.0,5257.0,34.0,685.0,33.0,48.0,125.0,1194.3333333333333,4.348032375104661,0.5074626865671642,1.505442366731789,9.833938040747977,0.7837008093776165,3.715043259838125,4.81523862684901,1.2961460446247464,301,0.0,0.0,0.0,0.0,2.7700000000000005,0.0,0,0.0
krukomi01,Mike Krukow,14,1976,1989,124.0,117.0,369.0,355.0,41.0,10.0,1.0,2188.0,949.0,196.0,767.0,1478.0,84.0,71.0,47.0,22.0,9393.0,4.0,1069.0,100.0,69.0,147.0,2190.6666666666665,3.8988131466828975,0.5145228215767634,1.348904443091905,8.989044430919051,0.8052343274497871,3.151095556908095,6.072124163116252,1.926988265971317,369,0.0,0.0,0.0,0.0,21.349999999999994,0.0,0,0.0
kuzavbo01,Bob Kuzava,10,1946,1957,49.0,44.0,213.0,99.0,34.0,7.0,13.0,849.0,388.0,54.0,415.0,446.0,32.0,18.0,8.0,1.0,3748.0,58.0,427.0,54.0,31.0,78.0,862.0,4.0510440835266825,0.5268817204301075,1.4663573085846868,8.864269141531324,0.5638051044083526,4.332946635730859,4.65661252900232,1.074698795180723,213,0.0,0.0,0.0,0.0,5.300000000000001,0.0,0,0.0
labincl01,Clem Labine,13,1950,1962,77.0,56.0,513.0,38.0,7.0,2.0,96.0,1043.0,435.0,81.0,396.0,551.0,74.0,27.0,11.0,0.0,4577.0,288.0,492.0,71.0,54.0,94.0,1079.6666666666667,3.6261191725841306,0.5789473684210527,1.332818771225687,8.69435010805804,0.6752083976535967,3.30101883297314,4.593084285273233,1.3914141414141414,513,0.0,0.0,0.0,0.0,14.25,0.0,0,0.0
lacorfr01,Frank LaCorte,10,1975,1984,23.0,44.0,253.0,32.0,1.0,0.0,26.0,457.0,273.0,49.0,258.0,372.0,26.0,26.0,10.0,2.0,2159.0,125.0,297.0,31.0,25.0,27.0,490.0,5.014285714285714,0.34328358208955223,1.4591836734693877,8.393877551020408,0.9,4.738775510204081,6.83265306122449,1.441860465116279,253,0.0,0.0,0.0,0.0,-3.5499999999999994,0.0,0,0.0
lacosmi01,Mike LaCoss,14,1978,1991,98.0,103.0,415.0,243.0,26.0,9.0,12.0,1786.0,777.0,99.0,725.0,783.0,86.0,55.0,29.0,23.0,7496.0,61.0,885.0,91.0,48.0,210.0,1739.6666666666667,4.019735581529028,0.48756218905472637,1.4433799578463307,9.23970109216325,0.5121670818164399,3.7507185284537266,4.050776010730025,1.08,415,0.0,0.0,0.0,0.0,1.1600000000000004,0.0,0,0.0
lagrole01,Lerrin LaGrow,10,1970,1980,34.0,55.0,309.0,67.0,19.0,2.0,54.0,814.0,356.0,74.0,312.0,375.0,27.0,37.0,12.0,4.0,3385.0,140.0,420.0,33.0,29.0,75.0,779.0,4.112965340179718,0.38202247191011235,1.4454428754813864,9.404364569961489,0.8549422336328627,3.6046213093709887,4.332477535301669,1.2019230769230769,309,0.0,0.0,0.0,0.0,4.390000000000001,0.0,0,0.0
lampde01,Dennis Lamp,16,1977,1992,96.0,96.0,639.0,163.0,21.0,7.0,35.0,1975.0,799.0,122.0,549.0,857.0,86.0,44.0,35.0,14.0,7823.0,173.0,915.0,95.0,40.0,215.0,1830.6666666666667,3.928077203204661,0.5,1.3787327021121631,9.70957756737072,0.5997815003641661,2.699016751638747,4.2132192279679535,1.5610200364298725,639,0.0,0.0,0.0,0.0,15.950000000000001,0.0,0,0.0
langfri01,Rick Langford,11,1976,1986,73.0,106.0,260.0,196.0,85.0,10.0,0.0,1570.0,664.0,160.0,416.0,671.0,29.0,38.0,18.0,4.0,6329.0,24.0,745.0,46.0,53.0,111.0,1491.0,4.008048289738431,0.40782122905027934,1.3319919517102616,9.476861167002012,0.96579476861167,2.511066398390342,4.050301810865191,1.6129807692307692,260,0.0,0.0,0.0,0.0,10.770000000000003,0.0,0,0.0
langsma01,Mark Langston,16,1984,1999,179.0,158.0,457.0,428.0,81.0,18.0,0.0,2723.0,1306.0,311.0,1289.0,2464.0,34.0,89.0,46.0,22.0,12562.0,3.0,1438.0,89.0,81.0,248.0,2962.6666666666665,3.9673717371737176,0.5311572700296736,1.3541854185418543,8.271939693969397,0.9447569756975698,3.915729072907291,7.485148514851486,1.9115593483320403,457,0.0,0.0,0.0,7.0,49.95,0.0,0,0.0
laniema01,Max Lanier,14,1938,1953,108.0,82.0,327.0,204.0,91.0,21.0,17.0,1490.0,541.0,65.0,611.0,821.0,49.0,13.0,18.0,8.0,6772.0,62.0,630.0,86.0,55.0,152.0,1619.3333333333333,3.0067929188966653,0.5684210526315789,1.2974475092630713,8.281185673116509,0.3612597776862907,3.3958419102511326,4.562988884314533,1.3436988543371522,327,0.0,0.0,0.0,0.0,30.369999999999997,0.0,0,0.0
lannijo01,Johnny Lanning,11,1936,1947,58.0,60.0,278.0,104.0,30.0,4.0,13.0,1078.0,426.0,55.0,358.0,295.0,49.0,17.0,6.0,1.0,4577.0,92.0,503.0,69.0,36.0,85.0,1071.0,3.579831932773109,0.4915254237288136,1.3408029878618113,9.058823529411764,0.4621848739495798,3.008403361344538,2.4789915966386555,0.8240223463687151,278,0.0,0.0,0.0,0.0,9.23,0.0,0,0.0
lapoida01,Dave LaPoint,12,1980,1991,80.0,86.0,294.0,227.0,11.0,4.0,1.0,1598.0,664.0,117.0,559.0,802.0,47.0,53.0,17.0,25.0,6471.0,17.0,748.0,78.0,48.0,152.0,1486.6666666666667,4.019730941704036,0.4819277108433735,1.450896860986547,9.673991031390134,0.7082959641255605,3.384080717488789,4.8551569506726455,1.4347048300536673,294,0.0,0.0,0.0,0.0,8.369999999999997,0.0,0,0.0
larocda01,Dave LaRoche,14,1970,1983,65.0,58.0,647.0,15.0,1.0,0.0,126.0,919.0,411.0,94.0,459.0,819.0,81.0,18.0,29.0,7.0,4459.0,381.0,448.0,85.0,41.0,59.0,1049.3333333333333,3.5250952986022877,0.5284552845528455,1.3132147395171538,7.882147395171538,0.8062261753494282,3.9367852604828464,7.02445997458704,1.7843137254901962,647,0.0,0.0,0.0,0.0,14.389999999999999,0.0,0,0.0
larsedo01,Don Larsen,14,1953,1967,81.0,91.0,412.0,171.0,44.0,11.0,26.0,1442.0,650.0,130.0,725.0,849.0,52.0,39.0,26.0,0.0,6708.0,132.0,728.0,61.0,65.0,115.0,1548.0,3.7790697674418605,0.47093023255813954,1.3998708010335916,8.383720930232558,0.7558139534883721,4.215116279069767,4.936046511627906,1.1710344827586208,412,0.0,0.0,0.0,0.0,12.510000000000003,0.0,0,0.0
laryfr01,Frank Lary,12,1954,1965,128.0,116.0,350.0,292.0,126.0,21.0,11.0,2123.0,838.0,197.0,616.0,1099.0,35.0,47.0,97.0,7.0,9107.0,30.0,960.0,80.0,60.0,188.0,2162.3333333333335,3.4878988746724215,0.5245901639344263,1.2666872205950361,8.836287960536456,0.8199475874826576,2.563897024818868,4.5742253738245715,1.7840909090909092,350,0.0,0.0,0.0,1.0,29.299999999999997,0.0,0,0.0
latmaba01,Barry Latman,11,1957,1967,59.0,68.0,344.0,134.0,28.0,10.0,16.0,1130.0,529.0,142.0,489.0,829.0,35.0,36.0,48.0,5.0,5220.0,77.0,605.0,50.0,43.0,102.0,1219.0,3.905660377358491,0.4645669291338583,1.328137817883511,8.34290401968827,1.048400328137818,3.6103363412633303,6.1205906480721906,1.6952965235173825,344,0.0,0.0,0.0,0.0,3.7600000000000002,0.0,0,0.0
lavelga01,Gary Lavelle,13,1974,1987,80.0,77.0,745.0,3.0,0.0,0.0,136.0,1004.0,353.0,51.0,440.0,769.0,126.0,19.0,13.0,18.0,4604.0,399.0,413.0,81.0,36.0,99.0,1085.0,2.928110599078341,0.5095541401273885,1.3308755760368665,8.328110599078341,0.42304147465437786,3.6497695852534564,6.378801843317973,1.7477272727272728,745,0.0,0.0,0.0,0.0,19.720000000000002,0.0,0,0.0
lawve01,Vern Law,16,1950,1967,162.0,147.0,483.0,364.0,119.0,28.0,13.0,2833.0,1118.0,268.0,597.0,1092.0,86.0,39.0,40.0,3.0,11231.0,77.0,1274.0,121.0,74.0,238.0,2672.0,3.7657185628742513,0.5242718446601942,1.283682634730539,9.542290419161677,0.9026946107784432,2.0108532934131738,3.67814371257485,1.829145728643216,483,0.0,0.0,1.0,0.0,26.04,0.0,0,0.0
leachte01,Terry Leach,11,1981,1993,38.0,27.0,376.0,21.0,3.0,3.0,10.0,688.0,245.0,38.0,197.0,331.0,48.0,3.0,13.0,3.0,2928.0,138.0,279.0,44.0,18.0,47.0,700.0,3.15,0.5846153846153846,1.2642857142857142,8.845714285714285,0.48857142857142855,2.532857142857143,4.255714285714285,1.6802030456852792,376,0.0,0.0,0.0,0.0,10.15,0.0,0,0.0
leagubr01,Brandon League,11,2004,2014,27.0,35.0,498.0,0.0,0.0,0.0,74.0,520.0,216.0,41.0,185.0,375.0,28.0,47.0,27.0,0.0,2264.0,216.0,251.0,26.0,8.0,81.0,532.0,3.6541353383458643,0.43548387096774194,1.3251879699248121,8.796992481203008,0.6936090225563909,3.1296992481203008,6.343984962406015,2.027027027027027,498,0.0,0.0,0.0,0.0,2.6399999999999997,0.0,0,0.0
learyti01,Tim Leary,13,1981,1994,78.0,105.0,292.0,224.0,25.0,9.0,1.0,1570.0,723.0,147.0,535.0,888.0,45.0,87.0,52.0,13.0,6437.0,28.0,792.0,53.0,42.0,146.0,1491.3333333333333,4.363209655789003,0.4262295081967213,1.4114886008046492,9.474742959320519,0.8871256146624944,3.2286544479213233,5.358962896736701,1.6598130841121495,292,0.0,0.0,0.0,0.0,10.47,0.0,0,0.0
leebi02,Bill Lee,14,1934,1947,169.0,157.0,462.0,378.0,182.0,29.0,13.0,2953.0,1127.0,138.0,893.0,998.0,81.0,54.0,24.0,5.0,12187.0,46.0,1304.0,139.0,91.0,233.0,2864.0,3.5415502793296088,0.5184049079754601,1.342877094972067,9.27967877094972,0.43365921787709494,2.8062150837988824,3.136173184357542,1.1175811870100785,462,0.0,0.0,0.0,0.0,32.529999999999994,0.0,0,0.0
leebi03,Bill Lee,14,1969,1982,119.0,90.0,416.0,225.0,72.0,10.0,19.0,2122.0,783.0,176.0,531.0,713.0,27.0,24.0,27.0,1.0,8271.0,70.0,885.0,82.0,47.0,233.0,1944.3333333333333,3.624378535916338,0.569377990430622,1.364477970169724,9.822389850848621,0.8146751242928167,2.457911880678896,3.3003600205726045,1.3427495291902072,416,0.0,0.0,0.0,0.0,21.349999999999998,0.0,0,0.0
leecl02,Cliff Lee,13,2002,2014,143.0,91.0,328.0,324.0,29.0,12.0,0.0,2116.0,843.0,223.0,464.0,1824.0,12.0,41.0,50.0,2.0,8917.0,1.0,923.0,53.0,54.0,166.0,2156.6666666666665,3.517928902627512,0.6111111111111112,1.1962905718701702,8.830293663060278,0.9306027820710974,1.936321483771252,7.61174652241113,3.9310344827586206,328,0.0,0.0,1.0,0.0,42.519999999999996,0.0,0,0.0
leeth01,Thornton Lee,16,1933,1948,117.0,124.0,374.0,272.0,155.0,14.0,10.0,2327.0,921.0,121.0,838.0,937.0,97.0,24.0,43.0,7.0,9999.0,50.0,1105.0,120.0,90.0,202.0,2331.3333333333335,3.5554761223906204,0.4854771784232365,1.3575922219044896,8.983271375464684,0.4671146697169002,3.235058621675722,3.6172433514440945,1.1181384248210025,374,0.0,0.0,0.0,0.0,34.989999999999995,0.0,0,0.0
leevesa01,Sam Leever,13,1898,1910,194.0,100.0,388.0,299.0,241.0,39.0,13.0,2449.0,731.0,29.0,587.0,847.0,49.0,46.0,88.0,4.0,10662.0,75.0,1023.0,122.0,78.0,335.0,2660.6666666666665,2.4726885492357806,0.6598639455782312,1.141067401653721,8.284014031571036,0.09809571535955901,1.985592583312453,2.865071410674017,1.442930153321976,388,0.0,0.0,0.0,0.0,41.3,0.0,0,0.0
leffecr01,Craig Lefferts,12,1983,1994,58.0,72.0,696.0,45.0,1.0,0.0,101.0,1108.0,436.0,120.0,322.0,719.0,55.0,31.0,11.0,10.0,4754.0,286.0,490.0,78.0,39.0,88.0,1145.6666666666667,3.425080011638056,0.4461538461538462,1.2481815536805352,8.704102414896711,0.9426825720104742,2.5295315682281054,5.648239743962758,2.232919254658385,696,0.0,0.0,0.0,0.0,9.43,0.0,0,0.0
leibrch01,Charlie Leibrandt,14,1979,1993,140.0,119.0,394.0,346.0,52.0,18.0,2.0,2390.0,952.0,172.0,656.0,1121.0,44.0,63.0,37.0,31.0,9774.0,17.0,1068.0,110.0,60.0,180.0,2308.0,3.712305025996534,0.5405405405405406,1.3197573656845754,9.319757365684575,0.6707105719237435,2.558058925476603,4.371317157712305,1.708841463414634,394,0.0,0.0,0.0,0.0,34.04,0.0,0,0.0
leifile01,Lefty Leifield,12,1905,1920,124.0,97.0,296.0,216.0,138.0,33.0,7.0,1673.0,505.0,27.0,554.0,616.0,56.0,17.0,85.0,2.0,7411.0,57.0,694.0,81.0,46.0,295.0,1838.0,2.472796517954298,0.5610859728506787,1.2116430903155604,8.192056583242655,0.132208922742111,2.7127312295973884,3.0163220892274207,1.111913357400722,296,0.0,0.0,0.0,0.0,21.310000000000002,0.0,0,0.0
leiteal01,Al Leiter,19,1987,2005,162.0,132.0,419.0,382.0,16.0,10.0,2.0,2152.0,1010.0,198.0,1163.0,1974.0,53.0,63.0,117.0,20.0,10334.0,9.0,1101.0,109.0,62.0,210.0,2391.0,3.801756587202007,0.5510204081632653,1.3864491844416562,8.100376411543287,0.7452948557089084,4.377666248431619,7.430363864491844,1.6973344797936372,419,0.0,0.0,0.0,0.0,42.510000000000005,0.0,0,0.0
leitema01,Mark Leiter,11,1990,2001,65.0,73.0,335.0,149.0,15.0,1.0,26.0,1205.0,602.0,155.0,424.0,892.0,43.0,46.0,75.0,9.0,5154.0,88.0,664.0,59.0,48.0,76.0,1184.3333333333333,4.57472558401351,0.47101449275362317,1.375457359977484,9.157050379960596,1.177877849704475,3.222065859836758,6.778497044750916,2.1037735849056602,335,0.0,0.0,0.0,0.0,3.7600000000000007,0.0,0,0.0
lemasde01,Denny Lemaster,11,1962,1972,90.0,105.0,357.0,249.0,66.0,14.0,8.0,1703.0,712.0,184.0,600.0,1305.0,73.0,88.0,24.0,6.0,7552.0,41.0,778.0,81.0,50.0,119.0,1787.6666666666667,3.584560880104419,0.46153846153846156,1.2882714898377774,8.573746037665487,0.9263471937348497,3.0206973708745104,6.570016781652059,2.175,357,0.0,0.0,0.0,0.0,19.04,0.0,0,0.0
lemonbo01,Bob Lemon,15,1941,1958,207.0,128.0,460.0,350.0,188.0,31.0,22.0,2559.0,1024.0,181.0,1251.0,1277.0,79.0,63.0,57.0,2.0,12099.0,73.0,1185.0,126.0,89.0,238.0,2850.0,3.2336842105263157,0.6179104477611941,1.3368421052631578,8.081052631578947,0.571578947368421,3.9505263157894737,4.032631578947369,1.020783373301359,460,0.0,0.0,0.0,0.0,37.559999999999995,1976.0,BBWAA,1.0
leonade01,Dennis Leonard,12,1974,1986,144.0,106.0,312.0,302.0,103.0,23.0,1.0,2137.0,898.0,202.0,622.0,1323.0,39.0,73.0,52.0,6.0,9149.0,3.0,1008.0,82.0,65.0,160.0,2187.0,3.695473251028807,0.576,1.2615454961133974,8.794238683127572,0.831275720164609,2.5596707818930042,5.444444444444445,2.127009646302251,312,0.0,0.0,0.0,0.0,25.719999999999995,0.0,0,0.0
leonadu01,Dutch Leonard,11,1913,1925,139.0,113.0,331.0,272.0,152.0,33.0,13.0,2022.0,672.0,54.0,664.0,1160.0,51.0,61.0,68.0,3.0,8923.0,47.0,853.0,91.0,56.0,288.0,2192.0,2.759124087591241,0.5515873015873016,1.2253649635036497,8.302007299270073,0.2217153284671533,2.726277372262774,4.7627737226277365,1.7469879518072289,331,0.0,0.0,0.0,0.0,37.27000000000001,0.0,0,0.0
leonadu02,Dutch Leonard,20,1933,1953,191.0,181.0,640.0,374.0,192.0,30.0,44.0,3304.0,1162.0,158.0,737.0,1170.0,103.0,97.0,56.0,6.0,13487.0,171.0,1432.0,161.0,115.0,294.0,3218.3333333333335,3.249508026929052,0.5134408602150538,1.255618850336613,9.239564992232005,0.4418436043500777,2.061004660797514,3.2718798549974104,1.587516960651289,640,0.0,0.0,0.0,0.0,51.68999999999999,0.0,0,0.0
lerchra01,Randy Lerch,11,1975,1986,60.0,64.0,253.0,164.0,18.0,2.0,3.0,1232.0,553.0,101.0,432.0,507.0,26.0,39.0,10.0,7.0,4829.0,31.0,612.0,62.0,61.0,102.0,1099.3333333333333,4.527289266221953,0.4838709677419355,1.5136446331109765,10.086112795633717,0.8268647665251668,3.53668890236507,4.150697392359006,1.1736111111111112,253,0.0,0.0,0.0,0.0,-3.6800000000000006,0.0,0,0.0
leskacu01,Curt Leskanic,11,1993,2004,50.0,34.0,603.0,11.0,0.0,0.0,55.0,678.0,345.0,80.0,362.0,641.0,23.0,46.0,17.0,6.0,3111.0,244.0,365.0,27.0,23.0,69.0,712.6666666666666,4.356875584658559,0.5952380952380952,1.4593077642656689,8.5622076707203,1.0102899906454632,4.571562207670721,8.094948550046773,1.770718232044199,603,0.0,0.0,0.0,0.0,11.860000000000001,0.0,0,0.0
levinal01,Al Levine,10,1996,2005,24.0,33.0,416.0,7.0,0.0,0.0,10.0,597.0,253.0,70.0,236.0,278.0,20.0,25.0,16.0,0.0,2510.0,127.0,287.0,20.0,30.0,58.0,575.3333333333334,3.957705677867902,0.42105263157894735,1.447856315179606,9.33893395133256,1.0950173812282733,3.691772885283893,4.348783314020857,1.1779661016949152,416,0.0,0.0,0.0,0.0,5.909999999999999,0.0,0,0.0
lidgebr01,Brad Lidge,11,2002,2012,26.0,32.0,603.0,1.0,0.0,0.0,225.0,492.0,237.0,57.0,287.0,799.0,41.0,46.0,34.0,3.0,2589.0,368.0,257.0,32.0,11.0,28.0,603.3333333333334,3.535359116022099,0.4482758620689655,1.291160220994475,7.339226519337016,0.8502762430939226,4.281215469613259,11.918784530386741,2.78397212543554,603,0.0,0.0,0.0,0.0,7.790000000000003,0.0,0,0.0
liebejo01,Jon Lieber,14,1994,2008,131.0,124.0,401.0,327.0,25.0,5.0,2.0,2388.0,1043.0,285.0,422.0,1553.0,52.0,30.0,49.0,13.0,9300.0,18.0,1158.0,93.0,76.0,164.0,2198.0,4.270700636942675,0.5137254901960784,1.278434940855323,9.777979981801638,1.1669699727024567,1.7279344858962693,6.358962693357598,3.6800947867298577,401,0.0,0.0,0.0,0.0,25.52,0.0,0,0.0
lillyte01,Ted Lilly,15,1999,2013,130.0,113.0,356.0,331.0,5.0,3.0,0.0,1827.0,913.0,293.0,661.0,1681.0,35.0,58.0,63.0,29.0,8390.0,5.0,974.0,68.0,47.0,105.0,1982.6666666666667,4.144418291862811,0.5349794238683128,1.2548755884330867,8.293375924680564,1.3300268997982514,3.000504371217216,7.63063214525891,2.5431164901664145,356,0.0,0.0,0.0,0.0,29.17,0.0,0,0.0
limajo01,Jose Lima,13,1994,2006,89.0,102.0,348.0,235.0,9.0,1.0,5.0,1783.0,917.0,267.0,393.0,980.0,27.0,43.0,53.0,3.0,6790.0,40.0,972.0,64.0,58.0,115.0,1567.6666666666667,5.264512013608335,0.46596858638743455,1.3880501807357006,10.236232192217733,1.5328513714650223,2.256219434403572,5.626196045077609,2.4936386768447836,348,0.0,0.0,0.0,0.0,6.209999999999998,0.0,0,0.0
lindbpa01,Paul Lindblad,14,1965,1978,68.0,63.0,655.0,32.0,1.0,1.0,64.0,1157.0,443.0,112.0,384.0,671.0,88.0,29.0,26.0,0.0,5091.0,258.0,510.0,67.0,43.0,118.0,1213.6666666666667,3.2850865146937656,0.5190839694656488,1.2697061246910188,8.579785773139246,0.8305410601483109,2.847569349079923,4.975830815709969,1.7473958333333333,655,0.0,0.0,0.0,0.0,9.56,0.0,0,0.0
linebsc01,Scott Linebrink,12,2000,2011,42.0,31.0,607.0,6.0,0.0,0.0,8.0,630.0,256.0,82.0,229.0,567.0,33.0,44.0,27.0,0.0,2778.0,156.0,280.0,18.0,21.0,56.0,656.6666666666666,3.508629441624366,0.5753424657534246,1.3081218274111677,8.634517766497463,1.1238578680203046,3.1385786802030458,7.771065989847717,2.475982532751092,607,0.0,0.0,0.0,0.0,9.26,0.0,0,0.0
linzyfr01,Frank Linzy,11,1963,1974,62.0,57.0,516.0,2.0,0.0,0.0,111.0,790.0,259.0,35.0,282.0,358.0,97.0,30.0,14.0,1.0,3454.0,342.0,315.0,59.0,47.0,83.0,816.6666666666666,2.8542857142857145,0.5210084033613446,1.3126530612244898,8.706122448979592,0.38571428571428573,3.1077551020408167,3.94530612244898,1.2695035460992907,516,0.0,0.0,0.0,0.0,12.479999999999999,0.0,0,0.0
lloydgr01,Graeme Lloyd,10,1993,2003,30.0,36.0,568.0,0.0,0.0,0.0,17.0,560.0,239.0,51.0,161.0,304.0,36.0,23.0,23.0,0.0,2293.0,175.0,274.0,19.0,27.0,59.0,533.0,4.0356472795497185,0.45454545454545453,1.3527204502814258,9.455909943714822,0.8611632270168856,2.7185741088180113,5.133208255159475,1.8881987577639752,568,0.0,0.0,0.0,0.0,5.280000000000001,0.0,0,0.0
loaizes01,Esteban Loaiza,14,1995,2008,126.0,114.0,377.0,333.0,14.0,6.0,1.0,2352.0,1084.0,259.0,604.0,1382.0,40.0,32.0,75.0,9.0,9106.0,16.0,1170.0,73.0,79.0,182.0,2099.0,4.647927584564078,0.525,1.4082896617436875,10.084802286803239,1.1105288232491661,2.5898046688899474,5.925678894711767,2.2880794701986753,377,0.0,0.0,0.0,0.0,22.94,0.0,0,0.0
lockebo02,Bob Locker,10,1965,1975,57.0,39.0,576.0,0.0,0.0,0.0,95.0,776.0,269.0,40.0,257.0,577.0,80.0,37.0,36.0,5.0,3643.0,288.0,329.0,61.0,24.0,83.0,879.0,2.754266211604096,0.59375,1.1751990898748579,7.945392491467577,0.40955631399317405,2.631399317406143,5.9078498293515365,2.245136186770428,576,0.0,0.0,0.0,0.0,10.64,0.0,0,0.0
lockwsk01,Skip Lockwood,13,1965,1980,57.0,97.0,420.0,106.0,16.0,5.0,68.0,1130.0,488.0,98.0,490.0,829.0,62.0,43.0,33.0,5.0,5215.0,219.0,539.0,56.0,46.0,101.0,1236.0,3.553398058252427,0.37012987012987014,1.3106796116504855,8.228155339805825,0.7135922330097088,3.5679611650485437,6.036407766990291,1.6918367346938776,420,0.0,0.0,0.0,0.0,10.639999999999999,0.0,0,0.0
loesbi01,Billy Loes,11,1950,1961,80.0,63.0,316.0,139.0,42.0,9.0,32.0,1135.0,514.0,118.0,421.0,645.0,34.0,21.0,35.0,6.0,5043.0,115.0,565.0,52.0,46.0,93.0,1190.3333333333333,3.886306356762812,0.5594405594405595,1.3071968636236349,8.58162979557547,0.8921870624474937,3.1831419770372444,4.876785214225707,1.5320665083135392,316,0.0,0.0,0.0,0.0,10.11,0.0,0,0.0
lolicmi01,Mickey Lolich,16,1963,1979,217.0,191.0,586.0,496.0,195.0,41.0,11.0,3366.0,1390.0,347.0,1099.0,2832.0,67.0,124.0,92.0,8.0,15140.0,40.0,1537.0,154.0,95.0,235.0,3638.3333333333335,3.438387540082455,0.5318627450980392,1.2272102611085662,8.326339899221255,0.8583600549702244,2.7185524507558405,7.005405405405405,2.5768880800727936,586,0.0,0.0,0.0,0.0,47.88999999999999,0.0,0,0.0
lonboji01,Jim Lonborg,15,1965,1979,157.0,137.0,425.0,368.0,90.0,15.0,4.0,2400.0,1056.0,233.0,823.0,1475.0,71.0,73.0,105.0,9.0,10498.0,24.0,1170.0,86.0,58.0,201.0,2464.3333333333335,3.856621128094143,0.5340136054421769,1.3078587853374812,8.76504801839578,0.8509400784525902,3.0056810496415527,5.386852427972405,1.7922235722964763,425,0.0,0.0,1.0,0.0,14.700000000000001,0.0,0,0.0
loopebr01,Braden Looper,12,1998,2009,72.0,65.0,670.0,97.0,1.0,1.0,103.0,1242.0,542.0,132.0,373.0,669.0,39.0,21.0,40.0,6.0,5067.0,315.0,594.0,47.0,39.0,130.0,1176.0,4.1479591836734695,0.5255474452554745,1.373299319727891,9.505102040816325,1.010204081632653,2.8545918367346936,5.119897959183674,1.7935656836461127,670,0.0,0.0,0.0,0.0,7.150000000000001,0.0,0,0.0
